"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Iran, Islamic Rep.","IRN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8673.07237000746","9514.83263738955","9598.26591339311","9567.12136861184","9197.87421165418","9412.10960999842","9582.37323165368","9581.68386580264","9731.23969447087","9580.97447600391","10071.2777113993","10033.9115261191","10651.2124305345","11430.560413883","11752.1558881896","11981.7156187151","12465.9568040399","13365.684252277","13260.295493662","13199.8973178473","13812.7228462541","14011.2697689988","12896.6538575566","12711.735088246","13078.6609457488","12730.1544896557","14245.6216852582","14562.9132971015","","",
"Iraq","IRQ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10890.9661916743","","",
"Iceland","ISL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54377.5001986401","","",
"Israel","ISR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23667.7642879691","24213.0899335539","25149.8472450341","25497.3012382627","26660.5787795412","27785.1846604269","28321.1506030623","28592.9536436711","29037.5796396835","28901.5439113765","29643.6057526184","29615.8092916465","29176.4340860124","28947.6419684469","29840.6235458199","31089.3203021361","32390.8351733681","33744.3646987199","33555.1603424944","32905.5745776359","34305.5259669036","35469.403249482","35173.8888070759","36143.5687629273","37308.6010503188","37313.1657688805","38023.6900506204","38573.0599674904","39567.7634853843","",
"Italy","ITA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36282.2812034784","36749.9918169173","36975.252654191","36725.178319611","37450.0874287053","38658.907028319","39234.3938513957","40138.863208225","40814.4286753279","41621.3896987576","43098.0771894167","43947.3343834889","43930.5235081774","43779.8922615355","44258.8859063273","44546.433243432","45315.0475624641","45612.5344335898","44434.7081670083","42253.0859072175","42781.8294394979","42993.6290811689","41653.7144965392","40394.9887528276","40096.2929553116","40164.242679606","41155.4268966332","42013.2043532415","42656.8711649336","42776.3569163437",
"Jamaica","JAM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9711.14022431431","9708.68669279038","9107.14998443871","9087.76486112942","9213.94964391888","9305.43242802137","9209.42694666818","9242.0359317141","9186.42627795058","9149.76848063475","9315.18910133217","9296.6799875818","",
"Jordan","JOR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7062.82053424594","6580.9503555081","7562.44374229049","7579.57142724487","7618.69017162204","7846.50336481816","7748.35933109991","7922.90985304207","8086.15662831512","8206.01899444848","8664.64187302354","9010.7050124199","9250.98159207115","9480.09347968796","10099.7515392731","10558.9308404322","11024.2040045929","11523.2730498476","11641.2188793432","11652.5905401031","11039.1888146296","10724.8235461961","10389.7644153988","10170.4889010829","10001.368508964","9855.67653661498","9790.37696140678","9791.28844168496","9806.61102378117","",
"Japan","JPN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32322.8334526253","33305.802817884","33559.1692677165","33313.7187255449","33515.7289930499","34309.3849551893","35397.4067091754","35728.7063656745","35206.3872976777","35049.8396270668","36045.027338852","36140.0649846244","36058.7273362373","36590.1907600719","37495.4789706283","38220.7566525306","38904.885158279","39646.3998571132","39030.3681412657","36871.6098526337","38455.1501353475","38563.3290546377","39142.5723825036","40239.5370131567","40535.5057254737","41194.1717095946","41278.9734623451","42315.3357811659","42563.6317364637","",
"Kazakhstan","KAZ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10624.0109273435","9395.6650466392","8763.5683781555","8916.47627740459","9183.64230478275","9171.43224747164","9349.71574399402","9993.54448736026","11521.9590221616","12765.078490102","13734.7116634299","14758.6806404989","15396.1722042534","16317.1919778711","17274.6334921251","16889.4041298333","17769.165312563","17976.2744624015","18264.0976507814","19217.1804861341","21068.9750099027","21752.9238351373","23136.888485794","22005.083545469","22157.8711033087","22171.7812548987","22857.4608169247",
"Kenya","KEN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3096.26865017387","3025.34992257642","2911.30746260342","2770.80060066993","2784.63869165381","2867.20893401557","2948.41997805479","2894.16202018286","2917.84614518379","2891.94775915686","2839.47462934175","2865.00757805841","2808.95488649551","2809.04928275402","2879.80342490281","2990.9254637254","3090.62962442676","3206.7327548384","3137.3913872839","3152.1044250384","3317.24717742044","3439.43843094958","3485.83218135906","3572.70843153904","3657.89050374542","3776.35153532442","3894.55182326038","3968.90735528269","4134.8553462399","4243.62555965515",
"Kyrgyz Republic","KGZ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4678.50629081488","3991.41313818394","3361.23401237652","2628.2712312234","2453.12094534442","2603.29847842189","2776.01650321134","2766.70658641702","2782.34836295396","2888.32238579721","3086.6188432783","3069.6049459932","3262.0384152266","3396.48203101019","3394.22767173131","3533.26659332705","3813.74466583614","3978.47980917367","4053.88963893041","3889.73493534282","3867.14539456986","4160.44722645454","4379.80324420539","4540.28361526559","4632.76599218362","4659.18954370326","4803.23230556766","4979.51365757303","4864.39035134928",
"Cambodia","KHM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1170.65892814327","1194.41164749823","1223.28605502079","1239.73601991494","1349.51815936683","1444.54697001368","1526.76013077183","1583.45006489119","1699.04857285418","1840.12098486768","2039.11930281922","2226.48945272214","2435.24123940559","2542.49151306007","2498.36262237917","2602.17141272507","2736.29455049623","2869.32301833607","3062.34233972988","3195.92894860697","3331.63654588068","3507.37033403013","3684.45943741277","3875.6819922543","4246.17810652742",
"Kiribati","KIR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2856.17344290839","2641.3592153404","2730.26021631419","2599.99408672798","2923.75917121894","3265.71670753192","3713.69288391723","4494.50769722713","4007.30507381128","4287.09857346342","4229.36183340821","",
"St. Kitts and Nevis","KNA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24086.5713813143","","",
"Korea, Rep.","KOR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12654.7886811264","13880.4985866865","14583.3156227899","15428.5111976979","16667.1020077268","18063.2241178271","19308.2501042335","20267.5991233486","18927.9269585516","21000.384081862","22825.3438377914","23749.3964934999","25517.8863791059","26191.5832647124","27494.7038406492","28464.1692673277","29933.4807509526","31522.0536898913","32315.9447807282","32347.3162679365","34480.2481467445","35636.2157945181","36449.2766156001","37288.1555182773","38184.8615941105","38989.8376937916","40002.1593595891","41168.1960380615","42001.7783206254","43043.7105713722",
"Kuwait","KWT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65119.1250882495","67050.9611775407","68823.6469538118","66177.106064485","63973.7710777957","62105.9579998195","62891.5786370898","59255.4252881279","59333.4756940256","",
"Latin America & Caribbean (excluding high income)","LAC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10323.5027576216","10546.5944855678","10660.1312288176","10927.2558887064","11260.5472445804","11148.8346904601","11369.1984494814","11781.5832576577","11845.9292827784","11685.5169146148","12017.9182137611","11864.9128110964","11716.9819801933","11842.4131973217","12218.6798297873","12521.5877246638","13165.917693038","13727.1178047859","14079.5175765667","13599.7519069029","14296.102647457","14787.7724554575","14995.8377256113","15301.597149035","15381.8896776179","15344.2381567587","15170.7312258609","15321.9647262318","15317.8406013355","15270.3076787421",
"Lao PDR","LAO","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6874.75921343862","","",
"Lebanon","LBN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9196.83792381183","10999.5018847312","12403.6371882337","12823.4185818106","13382.7614216793","13844.9165052287","14885.0117478113","14728.17245366","14956.7583882796","14715.62719917","14641.4917961831","14304.1354798259","13498.5795923916","11548.617458733","13722.9516334641","14138.7591801383","14401.7400922288","16064.8252981761","17276.6616031844","18470.9995312627","19249.3988775973","18627.7805671082","17961.8228725774","17433.3422616741","16792.4747232994","16118.9176110612","15830.6783948655","15942.2398677852","15519.44773978","14654.5339451571",
"Liberia","LBR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1533.2191716726","1474.18223897336","1466.79822946619","990.171638559869","1102.56972699225","1127.97353997107","1174.77771312491","1253.31513151984","1287.92681641558","1273.0957537649","1293.01506541215","1387.81628813541","1404.68521930157","1489.13392407765","1461.52300915202","1442.41570504657","1383.37748322804","1375.91434454448","1319.38751495325","",
"Libya","LBY","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13686.0204479957","","",
"St. Lucia","LCA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14139.6657012784","","",
"Latin America & Caribbean","LCN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10408.9968010219","10646.6153574162","10795.69806995","11078.2915432957","11411.3479926936","11352.5755199968","11581.6465230206","12011.6764595415","12091.1149792654","11942.4909847624","12281.7729641272","12131.558839172","11990.0663747673","12104.7347222727","12508.5552317065","12821.2148833346","13444.0859149215","14024.0630673257","14404.3619085313","13929.312093286","14616.3784507831","15141.6397858269","15395.8559932135","15721.3385880456","15812.7464693028","15804.0751562034","15644.42289518","15787.9837597093","15797.3169167324","15753.6660076794",
"Least developed countries: UN classification","LDC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1465.85221764647","1509.75403062027","1538.54581233224","1570.63872358962","1591.97750455467","1615.40860149001","1655.9256326717","1711.47147178321","1756.200256363","1808.30241499238","1887.71557508735","1973.48217590248","2099.49178795929","2179.70092073793","2242.86370465912","2293.54287801866","2386.19861644192","2461.48809473923","2541.25034324112","2632.21404277741","2717.11266925734","2783.02958952069","2854.85869566526","2920.38109121015","3042.48527734802",
"Low income","LIC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3857.33447514924","3982.34276436245","4134.34489789442","4383.20184543315","4557.97720462103","4740.09049515684","4881.1811871","5177.27216875513","5368.4792663143","5557.07322291418","5850.02616698048","5723.1053643535","5918.85214462229","6253.37691986862","6534.76414138213","6872.35686928954","7332.78761939839","7795.92224142036","8104.5794284827","8424.43825096929","9041.18275864567","9746.30257036718","10541.4732122503","10748.5528630384","11181.4639140741","11600.2933321292","11961.2475686223","12250.9454769153","12515.7294667537","12707.366242819",
"Lower middle income","LMC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2798.14706360392","2776.39312779055","2758.80078383028","2698.67077794656","2678.85991313532","2731.65980198158","2812.72718392815","2856.65692674703","2942.28195036371","3049.90632049241","3109.31481976227","3210.0743600815","3304.5718421555","3467.15503237964","3657.59846374992","3815.94143082574","4031.66876758213","4250.07136918998","4350.38423574952","4462.26156604105","4685.27683828655","4837.07062676924","4988.67085514147","5183.18913557447","5400.75420070327","5637.82271553057","5870.66572327843","6123.69869980806","6363.54817689769","6582.2306859869",
"Low & middle income","LMY","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4271.45415199608","4393.51593370366","4522.56208532976","4564.51686402876","4667.07946660333","4870.37245424915","4985.27573877338","5153.23703779913","5407.10722555622","5730.4158047518","6031.46964024652","6453.92703016101","6929.31280529213","7202.72059870667","7268.77292823414","7701.1125728762","8068.9687243646","8374.81895027327","8687.5292796454","9028.92197158658","9307.02598313801","9608.1524901711","9990.23002790535","10325.7983422588","",
"Lesotho","LSO","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2827.00893939991","2964.71922785567","2894.38060225477","2981.39170833783","3008.44683115064","3074.21293189447","3118.41799158443","3125.63084522437","3077.223182397","3207.04149279893","3150.38228828283","3118.96550029334","3150.62013073061",
"Late-demographic dividend","LTE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5359.92027724211","5519.86749330429","5713.10985058431","5716.17125620377","5925.02671482689","6334.15622956645","6613.25431282179","6940.97530438006","7340.92709785521","7893.43159237445","8403.35378323532","9114.25218741281","9992.21388462964","10601.7332660778","10786.2646996694","11524.3315973773","12220.6893822559","12886.5084003422","13474.7759921644","14114.7244960491","14598.9929188737","15116.2954933174","15800.2026444837","16471.5924988675","",
"Lithuania","LTU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18935.6135541132","20859.3301858014","22641.6907065464","24982.5299091957","25980.4722484889","23589.1131761822","23849.7177026438","25279.4194988996","26553.2417438393","28038.6816231079","29572.8434201586","29705.1018240196","30822.3324796534","32560.8491262397","34264.1238301971","",
"Luxembourg","LUX","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70537.7706735012","76220.1453785682","75883.17275227","77210.6995237639","76542.3480678459","78969.2147378736","79072.8151728702","85513.5489542708","86068.9949473216","89426.4318621636","93991.0955036933","97657.0279221364","91408.4486971263","84367.9671727397","97398.0115562442","99777.7099501437","91296.773863451","107701.037930694","101376.598663613","73925.6855401721","79133.4098662984","75665.4937969511","73926.1560207086","71840.5334676274","72042.098666994","72407.1958186157","72258.9250199125","72746.0239616781","72475.6812019285","",
"Latvia","LVA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9562.86451101902","9908.05064081099","10910.5452973365","11705.3765107578","11944.461622753","12840.5069493258","13886.6992780733","15029.2675188156","16351.079550562","17630.9644376824","19940.6799410462","22189.6041835483","24469.8254423503","24326.2333967719","22994.6164394239","21166.8283838522","22657.8073145887","23746.9888048302","24678.9678781527","25366.2367393231","26341.9900788848","27139.2480410462","28358.6038827955","29410.0871972237","",
"Macao SAR, China","MAC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54083.1555353974","58076.8815222713","69579.9890478132","72677.9412210536","77554.2020774123","95346.7593920198","87585.9693964145","87711.1262035907","105743.603466452","122213.177969275","128060.430138699","136394.913643047","133944.215497293","110419.521847961","108780.951973221","116078.821450696","120376.399755545","",
"St. Martin (French part)","MAF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3709.87169767985","3895.95992409106","3759.38081861968","3646.23161058573","3988.47333253317","3698.07585412672","4129.45514239456","4006.50038000039","4268.09801256054","4263.47445297414","4287.10681871084","4551.21420562916","4651.93116476621","4880.58272755166","5074.79197625803","5208.789401248","5532.07811455064","5671.58866750503","5944.8264146523","6048.04068068891","6199.44478932528","6418.59531552518","6496.64821108716","6742.07294140691","6757.62580133566","6995.08536086082","6972.51728685726","7170.82236893481","7280.94768313228","7368.36026751835",
"Monaco","MCO","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5618.80323026073","5520.44259747151","5596.85944739857","5213.83014885365","5046.74667247561","5143.60103575345","5719.7890677627","6344.88918129443","6923.73208024244","7579.17662800677","8155.89848715706","8428.56684431207","8534.98102682793","9240.69215382497","8403.78767561061","9147.77692832741","9659.13521793406","9835.12748912764","10735.1521554811","11203.5009620363","10956.8061796798","11540.5921488234","12323.3163969008","12970.8520869435","",
"Madagascar","MDG","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1781.24660372179","1608.47858975009","1596.0314613812","1584.92524129724","1526.52087468228","1506.05118404783","1506.01985256196","1517.08683561347","1530.90703191446","1558.49934543249","1583.26231912334","1629.9959555475","1385.38592278256","1476.26306219942","1513.37658102547","1529.06381277017","1561.65076590288","1627.54120943115","1689.49407093029","1571.30906207041","1532.139578214","1515.81526570876","1496.27668276174","1486.19881200709","1505.5489147455","1494.62928728542","1507.43028271866","1541.17141036383","1569.18909967218","1596.28107991686",
"Maldives","MDV","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16564.4229654514","","",
"Middle East & North Africa","MEA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12321.5211860918","12311.8456335384","12267.5930373485","12864.9511914342","13419.0424174481","13757.4464439378","14269.6301443885","14839.6524322918","15160.534699405","14903.2660948218","15270.546670516","15769.7918985559","15756.1385471007","15881.8755379424","16143.2557030619","16365.7546990152","16847.9363546242","16814.8360620783","16942.3228388655","",
"Mexico","MEX","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14499.7180641589","14916.6108948908","15181.3801479256","15248.5000292951","15716.2841513389","14286.7044153549","15067.2544563674","15982.6318144627","16554.5585498547","16822.0994393946","17401.8755467051","17142.0344862177","16923.7599806524","16930.8315772125","17391.8005132447","17428.2837519658","18059.0345961645","18171.5868674555","18158.751557141","16899.895400637","17601.0593640783","17917.8645896771","18259.2176288991","18086.934402027","18467.5842560502","18817.4726758002","19101.4251565983","19300.2063377854","19476.3484776657","19159.8396708757",
"Marshall Islands","MHL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4429.93125746896","4503.08779893434","4396.52285475653","4490.28454814601","4159.84070321824","4170.26584693667","4329.28021598748","4294.34928906828","4041.25243593699","4278.74503880138","4402.79303265928","4781.39812723941","4776.63466502749","4857.33462942793","4949.94482597294","",
"Middle income","MIC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4524.15862506778","4656.29705929789","4797.22551535819","4845.32065058486","4960.22723047535","5183.93858863035","5312.11199475953","5498.48278573247","5777.23275224229","6133.26623040377","6465.08626894409","6929.92612685368","7450.54086680388","7755.57016062146","7835.05822250773","8315.67867605638","8717.31665096866","9059.87929645267","9410.42203326867","9790.83291797206","10104.076497333","10443.8722981695","10875.458038659","11259.9800719911","",
"North Macedonia","MKD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11202.0773459544","10582.0778263695","9719.21620069594","9060.2876459194","8972.14269645763","8900.56297064117","8959.09861715158","9025.30548990614","9274.00021576359","9578.52870313275","9946.12158310867","9709.31518721153","9786.80804202416","9974.41649514","10483.6257635228","10837.0111280595","11533.9101525361","11741.348147789","12825.5691686415","12830.4434687127","13160.3276031227","13410.3202829622","13282.7523894616","13627.623720827","14177.8193966335","14509.0794959635","14759.9361855032","14913.8821196474","15279.0703053859","15864.630738001",
"Mali","MLI","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1409.48487044839","1549.20075642258","1460.66961986005","1472.63790375188","1470.85371981014","1435.90711120882","1497.09460250187","1526.43808727516","1602.12171888388","1657.3604025612","1615.24007706217","1742.10076446795","1719.239835728","1870.84007384597","1841.67531992822","1900.96528491959","1914.1327052913","1917.75754492399","1952.9414709383","1948.00280865254","2000.49322103846","2008.02292394928","1928.59907146677","1929.08512494234","2020.2329563545","2091.87741953413","2136.39479540956","2175.0297919772","2224.44303929761","2268.77277968675",
"Malta","MLT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28497.4240693323","29320.6938890418","29502.1196037481","28651.0352329375","28545.6689006247","28456.5922364054","28773.7738814401","29956.3811966378","30969.6255544279","28675.2402687369","30018.8484671197","30931.3452919117","31252.8205622247","32198.034869097","34498.3002657823","36783.6182690902","36811.9196718141","37831.6353605245","39434.0917838327","39554.5207833331",
"Myanmar","MMR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3127.11071036855","3276.79435618697","3340.19126500406","3623.7723809031","3843.23715392646","4136.99376030283","4363.24550797007","4604.99177977974","4851.54520827769","",
"Middle East & North Africa (excluding high income)","MNA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7123.52970797685","7414.14339505103","7504.745459366","7441.92026598115","7353.82778360712","7440.49854327527","7637.03398099497","7683.59136860919","7905.23945308065","7935.56828228212","8193.08351789574","8293.2815822062","8525.63339167004","8866.40182951739","9130.98701224075","9308.51692607241","9672.75093142223","10241.5738785378","10438.7621151123","10501.1303325107","10775.0726653191","10859.5072051616","10498.2712458172","10489.1637810386","10644.8532022382","10693.0796181971","11288.618308663","11444.3569062099","","",
"Montenegro","MNE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15396.8848680698","16355.9901969528","17569.1122757004","16282.8898209119","16545.1728612687","17328.646675444","17006.4459596147","17643.7454306381","17818.2387336217","18594.2680925792","18865.2664086101","20034.7246106922","20846.7246022322","21399.247125947",
"Mongolia","MNG","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947.75202821154","7964.71409068587","8805.2251376089","9882.23592678285","10180.536509965","10230.8881441744","10121.7654528776","9719.11642835255","10763.0911146909","10838.6742959267",
"Northern Mariana Islands","MNP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470.753542424578","419.846833402715","448.372418787455","457.738536140169","459.062802916787","497.231812489198","539.974816623156","581.990964366042","643.575711258928","616.802238248011","672.617446613016","663.097756898098","740.916682524498","766.125945358844","791.130831020341","819.199377996244","867.441140611406","910.177624492108","969.681452149132","997.998513064146","1061.12786977661","1116.82564683694","1163.3997588035","1205.31257767526","1240.72629493911","1248.07888032556","1245.42832443911","1264.66217544961","1250.40568832637",
"Mauritania","MRT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4473.62805987092","4483.68820632644","4460.17558316893","4576.65359618759","4315.90526935221","4621.94551210486","4965.12130149917","4633.77810936313","4663.76505754591","4720.54815815482","4389.68591629507","4142.86095987609","4268.18003942567","4429.95454028829","4507.09876668138","4734.61442706671","5232.80084916449","5009.31453201165","4897.32572911909","4834.4837973095","4701.82756052848","4686.34456040152","4727.91038474941","4792.25495693731","4816.29539029294","4985.90194348157","4955.60236752554","5004.57784709163","5014.91745796425","5134.57012421239",
"Mauritius","MUS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8046.32295912132","8397.51928884805","8839.70678761387","9158.55421513194","9333.04343857589","9669.428562401","10053.3037770292","10553.1085592895","11052.9805157567","11226.3910792551","12032.0157175616","12414.8446452985","12526.3351067439","13071.845377452","13591.986254292","13764.5616316004","14489.2840479142","15541.1340150239","16146.7335070412","16463.0908909482","16926.7235928485","17424.3456151754","18864.7978519685","20119.6864892247","20828.4885191958","21650.6313350018","22406.9963650547","23536.2478066738","24407.6944963746","",
